0,Victoria  Seychelles,NA,4,-4.625,55.445,178,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=3ffd98bd-4956-4eed-814d-814670744ada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2006,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,79,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,79,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,78,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,79,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,78,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,07:00,,,50,2,,289,2,,31,2,,,,,,,,,,,,,,,,,,,,26,,,,,,78,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,08:00,,,256,2,,705,2,,44,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,09:00,,,494,2,,724,2,,118,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,10:00,,,450,2,,258,2,,268,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,11:00,,,457,2,,75,2,,394,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,12:00,,,524,2,,105,2,,427,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,13:00,,,651,2,,254,2,,410,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,14:00,,,783,2,,523,2,,308,2,,,,,,,,,,,,,,,,,,,,26,,,,,,78,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,15:00,,,687,2,,506,2,,278,2,,,,,,,,,,,,,,,,,,,,26,,,,,,80,,,,,,,,,3,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,16:00,,,528,2,,459,2,,227,2,,,,,,,,,,,,,,,,,,,,26,,,,,,81,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,17:00,,,146,2,,12,2,,140,2,,,,,,,,,,,,,,,,,,,,25,,,,,,81,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,18:00,,,100,2,,53,2,,87,2,,,,,,,,,,,,,,,,,,,,26,,,,,,80,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,19:00,,,14,2,,31,2,,14,2,,,,,,,,,,,,,,,,,,,,26,,,,,,80,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,80,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,79,,,,,,,,,1,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,1,,,,,,,,,,,,,,,0.14,,,,,,
01/01/2006,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,77,,,,,,,,,1,,,,,,,,,,,,,,,0.14,,,,,,
01/02/2006,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,26,,,,,,79,,,,,,,,,1,,,,,,,,,,,,,,,0.14,,,,,,
01/02/2006,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,25,,,,,,81,,,,,,,,,3,,,,,,,,,,,,,,,0.14,,,,,,
01/02/2006,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,25,,,,,,83,,,,,,,,,3,,,,,,,,,,,,,,,0.14,,,,,,
01/02/2006,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,25,,,,,,84,,,,,,,,,2,,,,,,,,,,,,,,,0.14,,,,,,
