0,Nairobi  Kenya,NA,3,-1.275,36.815,1651,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=acc90ca0-d60c-4e01-b647-fc170cc3cadf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2000,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2000,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2000,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2000,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,96,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,07:00,,,17,2,,72,2,,17,2,,,,,,,,,,,,,,,,,,,,16,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,08:00,,,191,2,,548,2,,68,2,,,,,,,,,,,,,,,,,,,,16,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,09:00,,,446,2,,799,2,,88,2,,,,,,,,,,,,,,,,,,,,17,,,,,,82,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,10:00,,,663,2,,852,2,,116,2,,,,,,,,,,,,,,,,,,,,18,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,11:00,,,858,2,,929,2,,121,2,,,,,,,,,,,,,,,,,,,,20,,,,,,67,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,12:00,,,980,2,,966,2,,120,2,,,,,,,,,,,,,,,,,,,,23,,,,,,58,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,13:00,,,1011,2,,941,2,,137,2,,,,,,,,,,,,,,,,,,,,24,,,,,,49,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,14:00,,,982,2,,932,2,,140,2,,,,,,,,,,,,,,,,,,,,25,,,,,,43,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,15:00,,,894,2,,960,2,,109,2,,,,,,,,,,,,,,,,,,,,26,,,,,,44,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,16:00,,,717,2,,912,2,,100,2,,,,,,,,,,,,,,,,,,,,26,,,,,,46,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,17:00,,,495,2,,787,2,,110,2,,,,,,,,,,,,,,,,,,,,24,,,,,,48,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,18:00,,,227,2,,499,2,,92,2,,,,,,,,,,,,,,,,,,,,23,,,,,,57,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,19:00,,,26,2,,74,2,,24,2,,,,,,,,,,,,,,,,,,,,21,,,,,,64,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,20,,,,,,69,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,77,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,82,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2000,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,85,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,96,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,98,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,07:00,,,17,2,,41,2,,17,2,,,,,,,,,,,,,,,,,,,,16,,,,,,96,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,08:00,,,150,2,,249,2,,95,2,,,,,,,,,,,,,,,,,,,,16,,,,,,92,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,09:00,,,236,2,,92,2,,195,2,,,,,,,,,,,,,,,,,,,,17,,,,,,86,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,10:00,,,229,2,,27,2,,212,2,,,,,,,,,,,,,,,,,,,,18,,,,,,80,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2000,11:00,,,476,2,,180,2,,333,2,,,,,,,,,,,,,,,,,,,,19,,,,,,71,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
