0,Nairobi  Kenya,NA,3,-1.275,36.815,1651,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=acc90ca0-d60c-4e01-b647-fc170cc3cadf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2006,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,79,,,,,,,,,4,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2006,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,78,,,,,,,,,4,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2006,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,78,,,,,,,,,4,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2006,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,78,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,78,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,76,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,07:00,,,15,2,,58,2,,15,2,,,,,,,,,,,,,,,,,,,,16,,,,,,73,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,08:00,,,143,2,,215,2,,95,2,,,,,,,,,,,,,,,,,,,,17,,,,,,71,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,09:00,,,268,2,,147,2,,202,2,,,,,,,,,,,,,,,,,,,,18,,,,,,71,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,10:00,,,375,2,,147,2,,281,2,,,,,,,,,,,,,,,,,,,,18,,,,,,67,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,11:00,,,651,2,,450,2,,294,2,,,,,,,,,,,,,,,,,,,,19,,,,,,57,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,12:00,,,769,2,,452,2,,366,2,,,,,,,,,,,,,,,,,,,,22,,,,,,47,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,13:00,,,832,2,,500,2,,368,2,,,,,,,,,,,,,,,,,,,,23,,,,,,41,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,14:00,,,693,2,,288,2,,433,2,,,,,,,,,,,,,,,,,,,,24,,,,,,37,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,15:00,,,712,2,,445,2,,348,2,,,,,,,,,,,,,,,,,,,,24,,,,,,37,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,16:00,,,684,2,,722,2,,195,2,,,,,,,,,,,,,,,,,,,,24,,,,,,38,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,17:00,,,385,2,,451,2,,164,2,,,,,,,,,,,,,,,,,,,,24,,,,,,40,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,18:00,,,184,2,,320,2,,97,2,,,,,,,,,,,,,,,,,,,,22,,,,,,46,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,19:00,,,32,2,,119,2,,28,2,,,,,,,,,,,,,,,,,,,,20,,,,,,56,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,19,,,,,,64,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,71,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,74,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2006,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,17,,,,,,75,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,77,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,79,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,82,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,84,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,85,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,13,,,,,,86,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,07:00,,,16,2,,53,2,,16,2,,,,,,,,,,,,,,,,,,,,15,,,,,,83,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,08:00,,,104,2,,122,2,,77,2,,,,,,,,,,,,,,,,,,,,15,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,09:00,,,245,2,,142,2,,182,2,,,,,,,,,,,,,,,,,,,,17,,,,,,69,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,10:00,,,409,2,,176,2,,296,2,,,,,,,,,,,,,,,,,,,,19,,,,,,64,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2006,11:00,,,647,2,,358,2,,363,2,,,,,,,,,,,,,,,,,,,,19,,,,,,54,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
