0,Manchester  England,NA,0,53.485,-2.245,39,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=60acda9b-16b6-41c5-8d06-957ad19fe68c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2022,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,12,,,,,,92,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,12,,,,,,93,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,13,,,,,,90,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,13,,,,,,87,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,12,,,,,,84,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,12,,,,,,83,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,12,,,,,,82,,,,,,,,,8,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,12,,,,,,82,,,,,,,,,8,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,09:00,,,1,2,,0,2,,1,2,,,,,,,,,,,,,,,,,,,,12,,,,,,81,,,,,,,,,8,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,10:00,,,54,2,,93,2,,44,2,,,,,,,,,,,,,,,,,,,,12,,,,,,80,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,11:00,,,94,2,,86,2,,78,2,,,,,,,,,,,,,,,,,,,,13,,,,,,79,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,12:00,,,54,2,,7,2,,52,2,,,,,,,,,,,,,,,,,,,,13,,,,,,79,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,13:00,,,43,2,,0,2,,43,2,,,,,,,,,,,,,,,,,,,,13,,,,,,79,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,14:00,,,94,2,,122,2,,69,2,,,,,,,,,,,,,,,,,,,,14,,,,,,76,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2022,15:00,,,63,2,,98,2,,49,2,,,,,,,,,,,,,,,,,,,,14,,,,,,75,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
