0,Manchester  England,NA,0,53.485,-2.245,39,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=60acda9b-16b6-41c5-8d06-957ad19fe68c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2011,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,98,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,98,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,97,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,97,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,98,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,99,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,100,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,100,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,09:00,,,1,2,,0,2,,1,2,,,,,,,,,,,,,,,,,,,,5,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,10:00,,,12,2,,0,2,,12,2,,,,,,,,,,,,,,,,,,,,5,,,,,,100,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,11:00,,,26,2,,0,2,,26,2,,,,,,,,,,,,,,,,,,,,5,,,,,,100,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,12:00,,,38,2,,0,2,,38,2,,,,,,,,,,,,,,,,,,,,5,,,,,,97,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,13:00,,,38,2,,0,2,,38,2,,,,,,,,,,,,,,,,,,,,5,,,,,,91,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,14:00,,,29,2,,0,2,,29,2,,,,,,,,,,,,,,,,,,,,4,,,,,,88,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,15:00,,,18,2,,0,2,,18,2,,,,,,,,,,,,,,,,,,,,4,,,,,,87,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,16:00,,,5,2,,0,2,,5,2,,,,,,,,,,,,,,,,,,,,3,,,,,,88,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,88,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,18:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,19:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,90,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,90,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2011,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,89,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,09:00,,,1,2,,0,2,,1,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,10:00,,,13,2,,0,2,,13,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,11:00,,,27,2,,0,2,,27,2,,,,,,,,,,,,,,,,,,,,0,,,,,,86,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,12:00,,,40,2,,0,2,,40,2,,,,,,,,,,,,,,,,,,,,1,,,,,,81,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,13:00,,,53,2,,0,2,,53,2,,,,,,,,,,,,,,,,,,,,1,,,,,,77,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,14:00,,,39,2,,0,2,,39,2,,,,,,,,,,,,,,,,,,,,2,,,,,,75,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,15:00,,,19,2,,0,2,,19,2,,,,,,,,,,,,,,,,,,,,2,,,,,,78,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,16:00,,,5,2,,0,2,,5,2,,,,,,,,,,,,,,,,,,,,1,,,,,,79,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,78,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,18:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,79,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,19:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,81,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,82,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,83,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,83,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2011,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,84,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2011,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,84,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2011,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,85,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2011,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,86,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2011,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,86,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2011,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,86,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2011,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2011,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
