0,Manchester  England,NA,0,53.485,-2.245,39,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=60acda9b-16b6-41c5-8d06-957ad19fe68c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2020,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,93,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,94,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,94,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,95,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,96,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,96,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,96,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,4,,,,,,95,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,09:00,,,7,2,,27,2,,7,2,,,,,,,,,,,,,,,,,,,,4,,,,,,94,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,10:00,,,71,2,,294,2,,41,2,,,,,,,,,,,,,,,,,,,,4,,,,,,92,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,11:00,,,126,2,,238,2,,83,2,,,,,,,,,,,,,,,,,,,,4,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,12:00,,,46,2,,17,2,,42,2,,,,,,,,,,,,,,,,,,,,5,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2020,13:00,,,67,2,,32,2,,60,2,,,,,,,,,,,,,,,,,,,,5,,,,,,90,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
