0,Manchester  England,NA,0,53.485,-2.245,39,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=60acda9b-16b6-41c5-8d06-957ad19fe68c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2004,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,96,,,,,,,,,10,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,95,,,,,,,,,8,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,96,,,,,,,,,8,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,97,,,,,,,,,6,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,98,,,,,,,,,6,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,97,,,,,,,,,4,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,95,,,,,,,,,4,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,4,,,,,,92,,,,,,,,,4,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,09:00,,,2,2,,0,2,,2,2,,,,,,,,,,,,,,,,,,,,5,,,,,,90,,,,,,,,,5,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,10:00,,,19,2,,0,2,,19,2,,,,,,,,,,,,,,,,,,,,6,,,,,,90,,,,,,,,,7,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,11:00,,,46,2,,0,2,,46,2,,,,,,,,,,,,,,,,,,,,6,,,,,,90,,,,,,,,,7,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,12:00,,,77,2,,2,2,,77,2,,,,,,,,,,,,,,,,,,,,6,,,,,,90,,,,,,,,,8,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,13:00,,,78,2,,2,2,,78,2,,,,,,,,,,,,,,,,,,,,6,,,,,,90,,,,,,,,,8,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,14:00,,,54,2,,0,2,,54,2,,,,,,,,,,,,,,,,,,,,6,,,,,,88,,,,,,,,,8,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,15:00,,,47,2,,10,2,,46,2,,,,,,,,,,,,,,,,,,,,7,,,,,,86,,,,,,,,,8,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,16:00,,,9,2,,0,2,,9,2,,,,,,,,,,,,,,,,,,,,7,,,,,,85,,,,,,,,,8,,,,,,,,,,,,,,,0.6,,,,,,
01/01/2004,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,86,,,,,,,,,6,,,,,,,,,,,,,,,0.6,,,,,,
