0,Manchester  England,NA,0,53.485,-2.245,39,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=60acda9b-16b6-41c5-8d06-957ad19fe68c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2017,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,90,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,91,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,93,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,95,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,97,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,96,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,95,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,4,,,,,,93,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,09:00,,,1,2,,0,2,,1,2,,,,,,,,,,,,,,,,,,,,3,,,,,,91,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,10:00,,,12,2,,0,2,,12,2,,,,,,,,,,,,,,,,,,,,4,,,,,,90,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,11:00,,,25,2,,0,2,,25,2,,,,,,,,,,,,,,,,,,,,4,,,,,,86,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,12:00,,,35,2,,0,2,,35,2,,,,,,,,,,,,,,,,,,,,4,,,,,,84,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,13:00,,,36,2,,0,2,,36,2,,,,,,,,,,,,,,,,,,,,4,,,,,,82,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,14:00,,,42,2,,32,2,,36,2,,,,,,,,,,,,,,,,,,,,4,,,,,,80,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,15:00,,,99,2,,204,2,,71,2,,,,,,,,,,,,,,,,,,,,4,,,,,,79,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,16:00,,,12,2,,5,2,,12,2,,,,,,,,,,,,,,,,,,,,4,,,,,,80,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,82,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,18:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,83,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,19:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,85,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,87,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,89,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,89,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2017,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,89,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,90,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,91,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,91,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,91,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,90,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,90,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,91,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,91,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,93,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,09:00,,,7,2,,37,2,,7,2,,,,,,,,,,,,,,,,,,,,-3,,,,,,95,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,10:00,,,72,2,,353,2,,36,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,93,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,11:00,,,143,2,,517,2,,49,2,,,,,,,,,,,,,,,,,,,,0,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,12:00,,,196,2,,649,2,,49,2,,,,,,,,,,,,,,,,,,,,1,,,,,,80,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,13:00,,,215,2,,698,2,,51,2,,,,,,,,,,,,,,,,,,,,2,,,,,,75,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,14:00,,,184,2,,657,2,,49,2,,,,,,,,,,,,,,,,,,,,3,,,,,,73,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,15:00,,,116,2,,532,2,,41,2,,,,,,,,,,,,,,,,,,,,3,,,,,,74,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,16:00,,,26,2,,162,2,,18,2,,,,,,,,,,,,,,,,,,,,3,,,,,,79,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,85,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,18:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,89,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,19:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,92,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,93,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,94,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2017,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,95,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,95,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,95,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,95,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,95,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,95,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,94,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,4,,,,,,93,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,4,,,,,,93,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,4,,,,,,92,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,09:00,,,1,2,,0,2,,1,2,,,,,,,,,,,,,,,,,,,,5,,,,,,91,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,10:00,,,13,2,,0,2,,13,2,,,,,,,,,,,,,,,,,,,,5,,,,,,91,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,11:00,,,26,2,,0,2,,26,2,,,,,,,,,,,,,,,,,,,,5,,,,,,91,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,12:00,,,34,2,,0,2,,34,2,,,,,,,,,,,,,,,,,,,,5,,,,,,90,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,13:00,,,37,2,,0,2,,37,2,,,,,,,,,,,,,,,,,,,,6,,,,,,89,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,14:00,,,30,2,,0,2,,30,2,,,,,,,,,,,,,,,,,,,,6,,,,,,88,,,,,,,,,8,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,15:00,,,19,2,,0,2,,19,2,,,,,,,,,,,,,,,,,,,,6,,,,,,87,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,16:00,,,5,2,,0,2,,5,2,,,,,,,,,,,,,,,,,,,,6,,,,,,87,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,86,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,18:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,85,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,19:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,84,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,84,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,85,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,85,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/03/2017,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,86,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,87,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,87,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,88,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,89,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,90,,,,,,,,,7,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,91,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,94,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,7,,,,,,94,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,6,,,,,,93,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,09:00,,,1,2,,0,2,,1,2,,,,,,,,,,,,,,,,,,,,6,,,,,,92,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,10:00,,,45,2,,97,2,,35,2,,,,,,,,,,,,,,,,,,,,5,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,11:00,,,120,2,,269,2,,71,2,,,,,,,,,,,,,,,,,,,,5,,,,,,83,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,12:00,,,176,2,,381,2,,89,2,,,,,,,,,,,,,,,,,,,,6,,,,,,75,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,13:00,,,198,2,,508,2,,77,2,,,,,,,,,,,,,,,,,,,,6,,,,,,66,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,14:00,,,161,2,,438,2,,69,2,,,,,,,,,,,,,,,,,,,,6,,,,,,63,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,15:00,,,120,2,,448,2,,55,2,,,,,,,,,,,,,,,,,,,,6,,,,,,64,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,16:00,,,30,2,,166,2,,22,2,,,,,,,,,,,,,,,,,,,,5,,,,,,70,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,77,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,18:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,80,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,19:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,82,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,82,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,82,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,84,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/04/2017,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,86,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,88,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-2,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-3,,,,,,89,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-3,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-3,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-4,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-4,,,,,,89,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-4,,,,,,89,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,-4,,,,,,90,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,09:00,,,8,2,,36,2,,8,2,,,,,,,,,,,,,,,,,,,,-4,,,,,,90,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,10:00,,,78,2,,395,2,,36,2,,,,,,,,,,,,,,,,,,,,-3,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,11:00,,,151,2,,548,2,,50,2,,,,,,,,,,,,,,,,,,,,-1,,,,,,84,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,12:00,,,196,2,,620,2,,53,2,,,,,,,,,,,,,,,,,,,,1,,,,,,79,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/05/2017,13:00,,,216,2,,674,2,,54,2,,,,,,,,,,,,,,,,,,,,3,,,,,,73,,,,,,,,,1,,,,,,,,,,,,,,,0.09,,,,,,
