0,Manchester  England,NA,0,53.485,-2.245,39,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=60acda9b-16b6-41c5-8d06-957ad19fe68c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2019,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,9,,,,,,81,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,9,,,,,,82,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,9,,,,,,83,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,9,,,,,,84,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,9,,,,,,87,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,9,,,,,,89,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,07:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,10,,,,,,90,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,08:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,9,,,,,,90,,,,,,,,,6,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,09:00,,,7,2,,17,2,,7,2,,,,,,,,,,,,,,,,,,,,9,,,,,,90,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,10:00,,,63,2,,174,2,,45,2,,,,,,,,,,,,,,,,,,,,8,,,,,,89,,,,,,,,,5,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,11:00,,,36,2,,10,2,,34,2,,,,,,,,,,,,,,,,,,,,8,,,,,,85,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,12:00,,,63,2,,13,2,,60,2,,,,,,,,,,,,,,,,,,,,8,,,,,,78,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,13:00,,,63,2,,10,2,,61,2,,,,,,,,,,,,,,,,,,,,7,,,,,,74,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,14:00,,,118,2,,166,2,,84,2,,,,,,,,,,,,,,,,,,,,7,,,,,,74,,,,,,,,,4,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,15:00,,,99,2,,242,2,,66,2,,,,,,,,,,,,,,,,,,,,7,,,,,,77,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,16:00,,,23,2,,127,2,,18,2,,,,,,,,,,,,,,,,,,,,7,,,,,,84,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,17:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,5,,,,,,89,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,18:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,91,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,19:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,92,,,,,,,,,3,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,3,,,,,,92,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,2,,,,,,91,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,89,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/01/2019,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,1,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
01/02/2019,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,86,,,,,,,,,2,,,,,,,,,,,,,,,0.09,,,,,,
