day,average_insolation
2715.239164801064,475.03301263968274
2716.2392548819685,475.90101508333265
2717.2393449628726,476.70370745983854
2718.239435043777,477.44073794563496
2719.2395251246817,478.11178370301553
2720.239615205586,478.7165516669616
2721.2397052864903,479.25477928030335
2722.2397953673944,479.72623517153954
2723.239885448299,480.1307197699618
2724.239975529203,480.4680658530942
2725.2400656101076,480.7381390219031
2726.240155691012,480.94083809971187
2727.2402457719163,481.07609545131766
2728.240335852821,481.1438772194037
2729.240425933725,481.1441834759606
2730.2405160146295,481.07704828712093
2731.2406060955336,480.9425396904839
2732.240696176438,480.7407595847225
2733.2407862573423,480.47184353197366
2734.240876338247,480.13596047420447
2735.2409664191514,479.73331236545005
2736.2410565000555,479.26413372246714
2737.24114658096,478.72869109698144
2738.241236661864,478.1272824732939
2739.2413267427687,477.46023659553964
2740.241416823673,476.72791222938713
2741.2415069045774,475.9306973633659
2742.2415969854815,475.0690083553978
2743.241687066386,474.14328903035266
2744.2417771472906,473.15400973471696
2745.2418672281947,472.10166635456994
2746.2419573090992,470.9867793031885
2747.2420473900033,469.80989248458366
2748.242137470908,468.5715722392433
2749.242227551812,467.2724062782604
2750.2423176327165,465.91300261184165
2751.2424077136207,464.493988478015
2752.242497794525,463.0160092770675
2753.2425878754298,461.4797275169907
2754.242677956334,459.88582177484636
2755.2427680372384,458.23498567867324
2756.2428581181425,456.52792691410934
2757.242948199047,454.76536625958437
2758.243038279951,452.94803665352117
2759.2431283608557,451.07668229656855
2760.2432184417603,449.1520577914928
2761.2433085226644,447.17492732300315
2762.243398603569,445.1460638793224
2763.243488684473,443.06624851701054
2764.2435787653776,440.93626967014853
2765.2436688462817,438.75692250464135
2766.2437589271863,436.52900831810047
2767.2438490080904,434.2533339854466
2768.243939088995,431.9307114500706
2769.2440291698995,429.5619572601497
2770.2441192508036,427.1478921494791
2771.244209331708,424.68934066194026
2772.2442994126122,422.1871308185373
2773.244389493517,419.6420938257641
2774.244479574421,417.0550638239405
2775.2445696553254,414.42687767392147
2776.2446597362296,411.75837478062795
2777.244749817134,409.05039695159394
2778.2448398980387,406.30378828875985
2779.2449299789428,403.51939511163465
2780.2450200598473,400.69806590988657
2781.2451101407514,397.84065132345967
2782.245200221656,394.94800414817087
2783.24529030256,392.02097936491396
2784.2453803834646,389.0604341904
2785.2454704643687,386.06722814751845
2786.2455605452733,383.04222315337427
2787.245650626178,379.9862836230692
2788.245740707082,376.90027658736705
2789.2458307879865,373.7850718223609
2790.2459208688906,370.64154198937484
2791.246010949795,367.47056278331723
2792.2461010306993,364.2730130878201
2793.246191111604,361.04977513542696
2794.2462811925084,357.8017346713285
2795.2463712734125,354.52978111901047
2796.246461354317,351.2348077463527
2797.246551435221,347.9177118307698
2798.2466415161257,344.57939482192853
2799.24673159703,341.2207625008083
2800.2468216779343,337.84272513371644
2801.2469117588385,334.44619762016544
2802.247001839743,331.0320996332761
2803.2470919206476,327.60135575174235
2804.2471820015517,324.15489558216666
2805.247272082456,320.69365387077124
2806.2473621633603,317.21857060352215
2807.247452244265,313.730591093686
2808.247542325169,310.2306660559558
2809.2476324060735,306.7197516662493
2810.2477224869776,303.1988096064036
2811.247812567882,299.6688070929211
2812.2479026487867,296.1307168891001
2813.247992729691,292.5855172997804
2814.2480828105954,289.0341921480187
2815.2481728914995,285.4777307331067
2816.248262972404,281.9171277692699
2817.248353053308,278.35338330447576
2818.2484431342127,274.78750261881896
2819.2485332151173,271.22049610194045
2820.2486232960214,267.6533791090116
2821.248713376926,264.0871717947999
2822.24880345783,260.5228989254406
2823.2488935387346,256.96158966743957
2824.2489836196387,253.40427735361905
2825.2490737005432,249.85199922563777
2826.2491637814474,246.3057961527966
2827.249253862352,242.76671232685845
2828.2493439432565,239.23579493271495
2829.2494340241606,235.71409379462332
2830.249524105065,232.20266099795418
2831.249614185969,228.70255048633686
2832.249704266874,225.21481763412032
2833.249794347778,221.7405187941766
2834.2498844286824,218.28071082112604
2835.2499745095865,214.83645057003054
2836.250064590491,211.40879437077788
2837.2501546713956,207.9987974784076
2838.2502447522997,204.60751349962518
2839.2503348332043,201.2359937959295
2840.2504249141084,197.8852868638128
2841.250514995013,194.55643769254976
2842.250605075917,191.2504871002406
2843.2506951568216,187.9684710487763
2844.2507852377257,184.71141993865314
2845.2508753186303,181.48035788442706
2846.250965399535,178.276301971995
2847.251055480439,175.10026149875387
2848.2511455613435,171.95323719794928
2849.2512356422476,168.83622044867428
2850.251325723152,165.75019247298727
2851.2514158040563,162.6961235218679
2852.251505884961,159.67497205183668
2853.2515959658654,156.6876838942473
2854.2516860467695,153.73519141930257
2855.251776127674,150.81841269715835
2856.251866208578,147.93825065854526
2857.2519562894827,145.0955922574781
2858.252046370387,142.29130763891226
2859.2521364512913,139.52624931418313
2860.2522265321954,136.8012513474194
2861.2523166131,134.1171285561362
2862.2524066940045,131.47467572945817
2863.2524967749086,128.87466686753143
2864.252586855813,126.31785444580248
2865.2526769367173,123.80496870808
2866.252767017622,121.33671699224729
2867.252857098526,118.91378309279219
2868.2529471794305,116.53682666419915
2869.2530372603346,114.20648266952517
2870.253127341239,111.92336087833502
2871.2532174221437,109.68804541833816
2872.253307503048,107.50109438494519
2873.2533975839524,105.36303951295822
2874.2534876648565,103.27438591457084
2875.253577745761,101.23561188762186
2876.253667826665,99.24716879796172
2877.2537579075697,97.30948103955895
2878.253847988474,95.42294607569956
2879.2539380693784,93.5879345642829
2880.254028150283,91.80479056993524
2881.254118231187,90.07383186512769
2882.2542083120916,88.39535032207716
2883.2542983929957,86.76961239664128
2884.2543884739002,85.19685970480155
2885.2544785548043,83.67730969170023
2886.254568635709,82.21115639247246
2887.2546587166134,80.79857128335424
2888.2547487975175,79.43970422075168
2889.254838878422,78.13468446508517
2890.254928959326,76.88362178539502
2891.2550190402308,75.68660763972925
2892.255109121135,74.54371642548178
2893.2551992020394,73.45500679288597
2894.2552892829435,72.42052301398982
2895.255379363848,71.44029639855131
2896.2554694447526,70.51434674745353
2897.2555595256567,69.64268383343203
2898.2556496065613,68.82530889823171
2899.2557396874654,68.06221615463932
2900.25582976837,67.35339428133294
2901.255919849274,66.69882789807463
2902.2560099301786,66.09849900849034
2903.2561000110827,65.55238839755536
2904.2561900919873,65.06047697090337
2905.256280172892,64.62274702328355
2906.256370253796,64.23918342381296
2907.2564603347005,63.90977470620799
2908.2565504156046,63.63451405285692
2909.256640496509,63.41340016244369
2910.2567305774132,63.24643799184145
2911.256820658318,63.13363936414559
2912.2569107392223,63.075023435986736
2913.2570008201264,63.070617018661224
2914.257090901031,63.12045474908443
2915.257180981935,63.22457910812447
2916.2572710628397,63.38304028545298
2917.2573611437438,63.595895891653285
2918.2574512246483,63.86321051991602
2919.2575413055524,64.1850551612004
2920.257631386457,64.56150647824118
2921.2577214673615,64.99264594517214
2922.2578115482656,65.47855886085208
2923.25790162917,66.01933324514052
2924.2579917100743,66.61505862840922
2925.258081790979,67.26582474546072
2926.258171871883,67.97172014572644
2927.2582619527875,68.73283073219655
2928.2583520336916,69.54923824187463
2929.258442114596,70.42101868081676
2930.2585321955007,71.34824072681039
2931.258622276405,72.33096411269705
2932.2587123573094,73.36923800305286
2933.2588024382135,74.46309937658074
2934.258892519118,75.61257142607082
2935.258982600022,76.8176619871455
2936.2590726809267,78.07836200636117
2937.259162761831,79.39464405839618
2938.2592528427353,80.76646092131492
2939.25934292364,82.19374421791998
2940.259433004544,83.67640313039627
2941.2595230854486,85.21432319447338
2942.2596131663527,86.80736517843478
2943.259703247257,88.45536405140771
2944.2597933281613,90.15812804443658
2945.259883409066,91.9154378070356
2946.2599734899704,93.72704566105362
2947.2600635708745,95.59267495290443
2948.260153651779,97.51201950452922
2949.260243732683,99.48474316269693
2950.2603338135877,101.51047944569906
2951.260423894492,103.58883128588305
2952.2605139753964,105.71937086596259
2953.2606040563005,107.90163954656997
