day,average_insolation
303.0218896597584,440.59814970237625
304.0219797406628,440.55295511631886
305.02206982156713,440.49463581628265
306.02215990247146,440.4236993907662
307.0222499833758,440.3406691701686
308.0223400642802,440.2460836111943
309.02243014518456,440.14049564337415
310.0225202260889,440.0244719774595
311.0226103069932,439.89859237555714
312.0227003878976,439.7634488829799
313.022790468802,439.6196450219126
314.0228805497063,439.4677949471244
315.02297063061064,439.3085225640881
316.02306071151503,439.14246061002007
317.02315079241936,438.9702496985002
318.02324087332374,438.79253732849764
319.0233309542281,438.60997685878283
320.02342103513246,438.4232264488899
321.0235111160368,438.2329479679621
322.0236011969412,438.03980587299964
323.0236912778455,437.84446605820807
324.0237813587499,437.64759467734416
325.0238714396542,437.4498569411318
326.0239615205586,437.2519158920247
327.02405160146293,437.05443115877085
328.0241416823673,436.8580576934287
329.02423176327164,436.6634444936638
330.02432184417603,436.471233313339
331.02441192508036,436.2820573645761
332.02450200598474,436.0965400146395
333.0245920868891,435.9152934811406
334.02468216779346,435.73891752920764
335.0247722486978,435.56799817439446
336.0248623296021,435.40310639521766
337.0249524105065,435.24479685931055
338.02504249141083,435.0936066672607
339.0251325723152,434.9500541182653
340.02522265321954,434.8146375017734
341.02531273412393,434.6878339193055
342.02540281502826,434.57009814064196
343.02549289593264,434.46186149853355
344.025582976837,434.36353082604927
345.02567305774136,434.2754874405867
346.0257631386457,434.19808617847536
347.0258532195501,434.131654483975
348.0259433004544,434.07649155631674
349.0260333813588,434.0328675582581
350.0261234622631,434.0010228894208
351.0262135431675,433.9811675274602
352.02630362407183,433.97348043986455
353.02639370497616,433.9781090689179
354.02648378588054,433.995168892079
355.0265738667849,434.02474305972197
356.02666394768926,434.06688211187424
357.0267540285936,434.12160377525703
358.026844109498,434.1888928415933
359.0269341904023,434.26870112781177
360.0270242713067,434.3609475184142
361.027114352211,434.4655180899336
362.0272044331154,434.58226631705173
363.02729451401973,434.71101335960293
364.0273845949241,434.8515484293437
365.02747467582844,435.00362923504423
366.02756475673283,435.1669825041279
367.02765483763716,435.3413045787805
368.02774491854154,435.5262620841628
369.0278349994459,435.7214926660734
370.02792508035026,435.9266057951711
371.0280151612546,436.1411836346109
372.0281052421589,436.364781967755
373.0281953230633,436.5969311824135
374.02828540396763,436.83713730791857
375.028375484872,437.0848831011825
376.02846556577634,437.3396291777865
377.02855564668073,437.6008151840428
378.02864572758506,437.86786100591644
379.02873580848944,438.1401680106478
380.0288258893938,438.4171203168952
381.02891597029816,438.69808608922386
382.0290060512025,438.9824188527972
383.0290961321069,439.26945882416646
384.0291862130112,439.55853425412454
385.0292762939156,439.84896277867847
386.0293663748199,440.14005277428686
387.0294564557243,440.4311047136386
388.02954653662863,440.7214125183627
389.029636617533,441.0102649052186
390.02972669843734,441.29694672245483
391.0298167793417,441.5807402731959
392.02990686024606,441.86092662287734
393.0299969411504,442.13678688793
394.0300870220548,442.4076035030919
395.0301771029591,442.6726614649041
396.0302671838635,442.93124954913714
397.0303572647678,443.18266150007105
398.0304473456722,443.42619718974106
399.03053742657653,443.6611637454399
400.0306275074809,443.88687664394376
401.03071758838524,444.10266077110794
402.03080766928963,444.3078514456456
403.03089775019396,444.5017954060676
404.03098783109834,444.6838517599252
405.0310779120027,444.8533928946435
406.03116799290706,445.00980534938765
407.0312580738114,445.15249064753783
408.0313481547157,445.28086608948416
409.0314382356201,445.39436550557906
410.03152831652443,445.4924399691975
411.0316183974288,445.57455846997175
412.03170847833314,445.64020854736503
413.03179855923753,445.68889688484677
414.03188864014186,445.7201498650194
415.03197872104624,445.7335140861227
416.0320688019506,445.72855684042594
417.03215888285496,445.70486655507096
418.0322489637593,445.66205319600016
419.0323390446637,445.59974863565236
420.032429125568,445.51760698515693
421.0325192064724,445.4153048917973
422.0326092873767,445.29254180255634
423.0326993682811,445.14904019457737
424.03278944918543,444.9845457734078
425.0328795300898,444.7988276399088
426.03296961099414,444.5916784267348
427.0330596918985,444.3629144052915
428.03314977280286,444.11237556409424
429.0332398537072,443.83992565945545
430.0333299346116,443.5454522394211
431.0334200155159,443.2288666418819
432.0335100964203,442.8901039677797
433.0336001773246,442.52912303031144
434.033690258229,442.14590628103764
435.03378033913333,441.7404597137761
436.0338704200377,441.3128127471526
437.03396050094204,440.8630180866617
438.03405058184643,440.3911515670761
439.03414066275076,439.8973119760128
440.03423074365514,439.3816208594539
441.0343208245595,438.8442223099887
442.03441090546386,438.28528273852373
443.0345009863682,437.704990630181
444.0345910672726,437.10355628507654
445.0346811481769,436.4812115446503
446.03477122908123,435.8382095041809
447.0348613099856,435.1748242121074
448.03495139088994,434.4913503567283
449.03504147179433,433.78810294084525
450.03513155269866,433.0654169448699
451.03522163360304,432.323646978891
452.0353117145074,431.56316692417556
453.03540179541176,430.78436956453396
454.0354918763161,429.98766620796766
455.0355819572205,429.17348629897475
456.0356720381248,428.3422770218677
457.0357621190292,427.4945028954283
458.0358521999335,426.6306453591986
459.0359422808379,425.7512023516742
460.03603236174223,424.856687880645
461.0361224426466,423.947631585902
462.03621252355094,423.02457829450236
463.0363026044553,422.08808756875845
464.03639268535966,421.1387332470995
465.036482766264,420.17710297792655
466.0365728471684,419.2037977465626
467.0366629280727,418.2194313953794
468.0367530089771,417.2246301371615
469.0368430898814,416.2200320617586
470.0369331707858,415.2062866360475
471.03702325169013,414.18405419722444
472.0371133325945,413.15400543942735
473.03720341349884,412.1168208936779
474.03729349440323,411.0731904011294
475.03738357530756,410.0238125795856
476.03747365621194,408.96939428327045
477.0375637371163,407.91065005580583
478.03765381802066,406.8483015763633
479.037743898925,405.78307709895853
480.0378339798294,404.7157108848507
481.0379240607337,403.6469426280309
482.03801414163803,402.5775168737703
483.0381042225424,401.5081824302343
484.03819430344674,400.4396917731596
485.03828438435113,399.372800443624
486.03837446525546,398.3082664389492
487.03846454615984,397.24684959679814
488.0385546270642,396.1893109725574
489.03864470796856,395.1364122101193
490.0387347888729,394.08891490620454
491.0388248697773,393.0475799684064
492.0389149506816,392.01316696716424
493.039005031586,390.98643348191683
494.0390951124903,389.96813444172307
495.0391851933947,388.9590214606791
496.03927527429903,387.95984216851105
497.0393653552034,386.9713395367567
498.03945543610774,385.9942512010111
499.0395455170121,385.0293087797508
500.03963559791646,384.0772371903064
501.0397256788208,383.1387539626061
502.0398157597252,382.21456855135796
503.0399058406295,381.30538164740705
504.0399959215339,380.4118844890365
505.0400860024382,379.5347581740553
506.0401760833426,378.6746729735504
507.04026616424693,377.8322876482449
508.0403562451513,377.0082487684459
509.04044632605564,376.2031900386185
510.04053640696003,375.41773162766526
511.04062648786436,374.6524795060356
512.0407165687687,373.9080247908265
513.0408066496731,373.18494310007657
514.0408967305775,372.483793917483
515.0409868114818,371.8051199688023
516.0410768923862,371.1494466112138
517.0411669732905,370.51728123695074
518.0412570541948,369.90911269250347
519.0413471350992,369.32541071471803
520.0414372160035,368.7666253851026
521.0415272969079,368.2331866036529
522.0416173778123,367.7255035834926
523.0417074587167,367.2439643676039
524.041797539621,366.7889353688946
525.0418876205254,366.36076093481825
526.0419777014297,365.95976293771304
527.042067782334,365.58624039198713
528.0421578632383,365.2404690992145
529.0422479441428,364.922701322147
530.0423380250471,364.63316548857733
531.0424281059516,364.37206592591673
532.0425181868559,364.13958262726607
533.0426082677602,363.93587104967634
534.0426983486645,363.76106194520383
535.0427884295689,363.615261225269
536.0428785104732,363.49854985873174
537.0429685913775,363.4109838039924
538.043058672282,363.35259397532565
539.0431487531863,363.32338624354713
540.0432388340907,363.32334147100846
541.0433289149951,363.35241558080685
542.0434189958994,363.41053965999174
543.0435090768037,363.49762009644286
544.0435991577081,363.6135387489928
545.0436892386124,363.7581531502659
546.0437793195168,363.9312967416067
547.0438694004212,364.1327791393771
548.0439594813256,364.3623864318141
549.0440495622299,364.6198815055521
550.0441396431343,364.9050044008374
551.0442297240386,365.2174726943869
552.0443198049429,365.5569819087801
553.0444098858472,365.92320594720474
554.0444999667516,366.3157975523354
555.044590047656,366.7343887880649
556.0446801285603,367.178591542778
557.0447702094648,367.64799805282263
558.0448602903691,368.14218144480435
559.0449503712734,368.6606962953216
560.0450404521778,369.20307920674117
561.0451305330821,369.7688493976111
562.0452206139864,370.35750930631525
563.0453106948909,370.96854520658127
564.0454007757952,371.6014278334679
565.0454908566996,372.2556130184851
566.045580937604,372.9305423325209
567.0456710185083,373.62564373528556
568.0457610994126,374.3403322300248
569.045851180317,375.07401052228283
570.0459412612213,375.82606968155795
571.0460313421257,376.59588980472734
572.0461214230301,377.3828406801786
573.0462115039344,378.18628245163495
574.0463015848387,379.0055662807202
575.0463916657432,379.8400350073642
576.0464817466475,380.68902380720823
577.0465718275518,381.5518608452343
578.0466619084561,382.42786792489375
579.0467519893606,383.31636113207657
580.0468420702649,384.21665147331856
581.0469321511692,385.12804550770596
582.0470222320736,386.0498459719872
583.047112312978,386.98135239846573
584.0472023938823,387.9218617252971
585.0472924747867,388.8706688988674
586.047382555691,389.8270674679821
587.0474726365954,390.79035016963877
588.0475627174998,391.75980950620885
589.0476527984041,392.73473831389646
590.0477428793084,393.71443032237295
591.0478329602128,394.69818070554294
592.0479230411172,395.68528662341697
593.0480131220215,396.6750477551055
594.0481032029259,397.6667668229802
595.0481932838302,398.65975010807506
596.0482833647346,399.6533079568187
597.048373445639,400.64675527922213
598.0484635265433,401.63941203865676
599.0485536074476,402.63060373337595
600.0486436883521,403.6196618699469
601.0487337692564,404.6059244287756
602.0488238501607,405.5887363219076
603.048913931065,406.56744984330356
604.0490040119695,407.54142511178213
605.0490940928738,408.51003050683454
606.0491841737781,409.4726430975087
607.0492742546825,410.4286490645574
608.0493643355869,411.37744411604643
609.0494544164912,412.3184338966032
610.0495444973956,413.251034390491
611.0496345782999,414.17467231866544
612.0497246592042,415.08878552997925
613.0498147401087,415.99282338667064
614.049904821013,416.8862471442628
615.0499949019173,417.7685303259911
616.0500849828217,418.6391590918436
617.0501750637261,419.4976326022953
618.0502651446304,420.34346337678915
619.0503552255348,421.17617764699344
620.0504453064391,421.9953157048522
621.0505353873435,422.80043224541214
622.0506254682479,423.5910967043903
623.0507155491522,424.3668935904205
624.0508056300565,425.12742281189344
625.050895710961,425.8722999982704
626.0509857918653,426.60115681573427
627.0510758727696,427.31364127700556
628.051165953674,428.0094180451223
629.0512560345783,428.68816873096114
630.0513461154827,429.349592184237
631.051436196387,429.99340477769505
632.0515262772914,430.61934068417816
633.0516163581957,431.2271521462177
634.0517064391001,431.8166097377677
635.0517965200045,432.3875026176712
636.0518866009088,432.9396387744165
637.0519766818131,433.47284526170245
638.0520667627176,433.98696842431264
639.0521568436219,434.481874113756
640.0522469245262,434.95744789310515
641.0523370054306,435.4135952304312
642.052427086335,435.8502416802031
643.0525171672393,436.2673330519902
644.0526072481437,436.6648355657745
645.052697329048,437.04273599315314
646.0527874099523,437.40104178368034
647.0528774908568,437.7397811755723
648.0529675717611,438.0590032899736
649.0530576526654,438.3587782079528
650.0531477335697,438.63919702938136
651.0532378144742,438.90037191281834
652.0533278953785,439.14243609550573
653.0534179762828,439.3655438925684
654.0535080571872,439.5698706744827
655.0535981380916,439.7556128218803
656.053688218996,439.9229876567293
657.0537782999003,440.0722333489351
658.0538683808046,440.2036087973951
659.053958461709,440.3173934845445
660.0540485426134,440.41388730342646
661.0541386235177,440.49341035633284
662.054228704422,440.55630272406967
663.0543187853265,440.6029242049186
664.0544088662308,440.6336540223865
665.0544989471351,440.64889050085833
666.0545890280395,440.64905070830906
667.0546791089438,440.63457006525454
668.0547691898482,440.60590191918055
669.0548592707526,440.56351708372677
670.0549493516569,440.5079033419678
671.0550394325612,440.4395649131982
672.0551295134657,440.3590218826923
673.05521959437,440.266809594
674.0553096752743,440.1634780034203
675.0553997561786,440.04959099638984
676.0554898370831,439.9257256656316
677.0555799179874,439.7924715510139
678.0556699988917,439.6504298411955
679.0557600797961,439.5002125372539
680.0558501607005,439.3424415786371
681.0559402416048,439.17774793191484
682.0560303225092,439.0067706429585
683.0561204034135,438.83015585334
684.0562104843178,438.64855578189946
685.0563005652223,438.4626276726035
686.0563906461266,438.2730327099937
687.0564807270309,438.0804349037037
688.0565708079353,437.885499943707
689.0566608888397,437.68889402814654
690.056750969744,437.4912826657901
691.0568410506484,437.29332945533434
692.0569311315527,437.0956948439857
693.0570212124571,436.8990348679207
694.0571112933615,436.7039998774197
695.0572013742658,436.51123324965045
696.0572914551701,436.32137009224283
697.0573815360746,436.1350359409715
698.0574716169789,435.9528454550149
699.0575616978832,435.7754011134056
700.0576517787875,435.60329191641983
701.0577418596919,435.437092095772
702.0578319405963,435.27735983758436
703.0579220215006,435.12463602218435
704.058012102405,434.97944298484845
705.0581021833093,434.8422833016583
706.0581922642137,434.713638604658
707.0582823451181,434.5939684305035
708.0583724260224,434.48370910676863
709.0584625069267,434.38327268003127
710.0585525878312,434.2930458897893
711.0586426687355,434.21338919215566
712.0587327496398,434.14463583716315
713.0588228305442,434.0870910033655
714.0589129114486,434.0410309932379
715.0590029923529,434.006702492697
716.0590930732573,433.98432189783244
717.0591831541616,433.9740747117046
718.059273235066,433.9761150137975
719.0593633159704,433.99056500444254
720.0594533968747,434.01751462622053
721.059543477779,434.057021264047
722.0596335586833,434.10910952531293
723.0597236395878,434.17377110112074
724.0598137204921,434.25096470931317
725.0599038013964,434.3406161196371
726.0599938823008,434.4426182610456
727.0600839632052,434.5568314107756
728.0601740441095,434.68308346450254
729.0602641250139,434.82117028652567
730.0603542059182,434.97085613860145
731.0604442868226,435.13187418572255
732.060534367727,435.3039270768293
733.0606244486313,435.4866875981387
734.0607145295356,435.6797993965046
735.0608046104401,435.88287776995963
736.0608946913444,436.0955105223509
737.0609847722487,436.3172588787615
738.0610748531531,436.5476584582222
739.0611649340574,436.7862203000414
740.0612550149618,437.0324319399343
741.0613450958662,437.2857585320188
742.0614351767705,437.5456440126412
743.0615252576748,437.81151230192773
744.0616153385793,438.08276853890555
745.0617054194836,438.3588003460232
746.0617955003879,438.63897911888876
747.0618855812922,438.9226613370732
748.0619756621967,439.2091898918674
749.062065743101,439.4978954269402
750.0621558240053,439.7880976879334
751.0622459049097,440.07910687712143
752.0623359858141,440.3702250093767
753.0624260667184,440.6607472658139
754.0625161476228,440.9499633416242
755.0626062285271,441.237158784757
756.0626963094314,441.52161632227427
757.0627863903359,441.80261717136
758.0628764712402,442.07944233215494
759.0629665521445,442.3513738597484
760.0630566330489,442.61769611285143
761.0631467139533,442.87769697685764
762.0632367948576,443.1306690591772
763.063326875762,443.37591085491573
764.0634169566663,443.6127278811536
765.0635070375707,443.84043377825384
766.0635971184751,444.05835137681026
767.0636871993794,444.26581372901325
768.0637772802837,444.4621651033752
769.0638673611882,444.6467619419277
770.0639574420925,444.8189737791454
771.0640475229968,444.9781841220072
772.0641376039011,445.1237912907446
773.0642276848056,445.255209219959
774.0643177657099,445.37186821992066
775.0644078466142,445.4732156979777
776.0644979275186,445.55871684011385
777.0645880084229,445.62785525280754
778.0646780893273,445.6801335654247
779.0647681702317,445.7150739934871
780.064858251136,445.7322188632201
781.0649483320403,445.73113109787715
782.0650384129448,445.7113946663918
783.0651284938491,445.67261499497704
784.0652185747534,445.61441934234523
785.0653086556578,445.536457139271
786.0653987365622,445.43840029325816
787.0654888174665,445.3199434591142
788.0655788983709,445.18080427626757
789.0656689792752,445.0207235736798
790.0657590601796,444.8394655432402
791.065849141084,444.6368178825399
792.0659392219883,444.4125919079307
793.0660293028926,444.1666226387963
794.066119383797,443.8987688539508
795.0662094647014,443.60891312110084
796.0662995456057,443.2969618002844
797.06638962651,442.96284502221414
798.0664797074144,442.606516642431
799.0665697883188,442.2279541721726
800.0666598692231,441.82715868684403
801.0667499501275,441.40415471296336
802.0668400310318,440.95899009444366
803.0669301119362,440.49173583904496
804.0670201928406,440.0024859458193
805.0671102737449,439.49135721434317
806.0672003546492,438.9584890365147
807.0672904355537,438.4040431716625
808.067380516458,437.8282035056953
809.0674705973623,437.231175794989
810.0675606782667,436.6131873956855
811.067650759171,435.97448697905156
812.0677408400754,435.3153442335073
813.0678309209798,434.6360495539235
814.0679210018841,433.93691371874354
815.0680110827884,433.21826755546203
816.0681011636929,432.48046159496374
817.0681912445972,431.7238657151989
818.0682813255015,430.9488687746345
819.0683714064058,430.15587823590334
820.0684614873103,429.3453197800347
821.0685515682146,428.5176369116262
822.068641649119,427.67329055528563
823.0687317300233,426.81275864364983
824.0688218109277,425.93653569725114
825.068911891832,425.0451323964837
826.0690019727364,424.13907514589056
827.0690920536407,423.218905630971
828.0691821345451,422.2851803676819
829.0692722154495,421.33847024477853
830.0693622963538,420.37936005912667
831.0694523772581,419.4084480440922
832.0695424581625,418.42634539108786
833.0696325390669,417.43367576435105
834.0697226199712,416.43107480899704
835.0698127008756,415.4191896523783
836.0699027817799,414.39867839877354
837.0699928626843,413.37020961740603
838.0700829435887,412.33446182378674
839.070173024493,411.2921229543611
840.0702631053973,410.24388983444334
841.0703531863018,409.1904676393991
842.0704432672061,408.13256934904757
843.0705333481104,407.0709151952462
844.0706234290147,406.0062321026217
845.0707135099192,404.9392531224162
846.0708035908235,403.8707168594229
847.0708936717278,402.80136689198855
848.0709837526322,401.73195118507783
849.0710738335365,400.6632214964015
850.071163914441,399.5959327756299
851.0712539953453,398.5308425567272
852.0713440762496,397.468710343467
853.0714341571539,396.4102969882128
854.0715242380584,395.3563640640685
855.0716143189627,394.30767323054175
856.071704399867,393.2649855928851
857.0717944807714,392.22906105531985
858.0718845616758,391.20065766838616
859.0719746425801,390.18053097069594
860.0720647234845,389.16943332540967
861.0721548043888,388.1681132518039
862.0722448852932,387.1773147523415
863.0723349661976,386.19777663569823
864.0724250471019,385.23023183625867
865.0725151280062,384.27540673063527
866.0726052089105,383.33402045182476
867.072695289815,382.4067842016587
868.0727853707193,381.4944005622714
869.0728754516236,380.59756280734416
870.072965532528,379.7169542139583
871.0730556134324,378.8532473759214
872.0731456943367,378.00710351950187
873.0732357752411,377.1791718225403
874.0733258561454,376.37008873796754
875.0734159370498,375.5804773227987
876.0735060179542,374.8109465737179
877.0735960988585,374.0620907704077
878.0736861797628,373.3344888278189
879.0737762606673,372.6287036586026
880.0738663415716,371.945281546959
881.0739564224759,371.2847515351824
882.0740465033803,370.64762482419644
883.0741365842846,370.03439418939
884.074226665189,369.44553341307005
885.0743167460934,368.8814967348491
886.0744068269977,368.3427183212764
887.074496907902,367.82961175601616
888.0745869888065,367.34256955185026
889.0746770697108,366.8819626857596
890.0747671506151,366.44814015830616
891.0748572315194,366.04142857849433
892.0749473124239,365.6621317752481
893.0750373933282,365.3105304365787
894.0751274742325,364.98688177746493
895.0752175551369,364.69141923739454
896.0753076360413,364.42435220844624
897.0753977169456,364.1858657947078
898.07548779785,363.97612060374723
899.0755778787543,363.79525257075755
900.0756679596587,363.64337281590826
901.0757580405631,363.52056753533486
902.0758481214674,363.42689792609707
903.0759382023717,363.36240014533627
904.0760282832761,363.32708530375265
905.0761183641805,363.3209394934214
906.0762084450848,363.34392384985625
907.0762985259892,363.3959746481225
908.0763886068935,363.4770034327002
909.0764786877979,363.5868971806896
910.0765687687023,363.7255184978504
911.0766588496066,363.8927058468701
912.0767489305109,364.0882738071605
913.0768390114154,364.31201336538965
914.0769290923197,364.563692235874
915.077019173224,364.84305520987067
916.0771092541283,365.1498245327422
917.0771993350328,365.48370030788766
918.0772894159371,365.84436092628385
919.0773794968414,366.2314635204161
920.0774695777458,366.64464444133364
921.0775596586501,367.0835197575255
922.0776497395545,367.54768577427626
923.0777398204589,368.0367195721358
924.0778299013632,368.55017956311946
925.0779199822675,369.0876060632423
926.078010063172,369.6485218799833
927.0781001440763,370.2324329132853
928.0781902249806,370.8388287686948
929.078280305885,371.46718338126965
930.0783703867894,372.11695564889743
931.0784604676937,372.78759007369547
932.0785505485981,373.4785174101975
933.0786406295024,374.1891553190647
934.0787307104068,374.9189090250993
935.0788207913112,375.6671719783893
936.0789108722155,376.4333265174521
937.0790009531198,377.216744533304
938.0790910340241,378.0167881334313
939.0791811149286,378.83281030469396
940.0792711958329,379.66415557425483
